RegionID,SizeRank,RegionName,RegionType,StateName,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31
40,10,New Jersey,state,,298836.1548134910,299582.6014885240,299844.45044051500,300245.9663446960,300870.78687415000,301821.23940322100,302584.40695221800,303141.6687988900,303458.6100212540,303854.2734386870,304382.878260371,305478.521405662,306536.34040818600,307670.52697217100,308582.8315731770,309972.4699914880,311549.37045912900,313208.7626736590,314423.74742201100,315309.6063938970,316181.76603055200,317286.0249943620,318655.55189150900,319906.25448704500,321103.95952048700,322162.8938993470,323633.69918220000,325059.54661049800,326588.8248233750,327930.239243164,329570.80112400300,330961.99275047200,331944.1542289610,332415.19891283200,333148.6107080120,334072.69501951300,335261.4147046590,336687.56607502500,338579.1651884660,340726.0895387770,342402.87609218400,343631.3489792470,344291.50076798800,344862.6044359350,345211.3838803230,345993.3095796700,347419.2658227310,349230.8148359130,351403.36064247700,353406.73010011200,355874.3559594730,358294.27685531700,360083.8068825660,360732.2080660010,360850.6817936220,362165.6639358910,365773.3820103560,371051.48946689300,377271.25145305200,383715.2637496260,389711.1428011800,395811.6363912400,401409.08918256700,407063.7300025440,412488.40361944300,417772.24053065300,422441.248291682,425491.5999308620,427218.69614058200,428763.60499725600,431246.44698576100,434385.85922151400,438438.32767797300,443216.3775845310,449330.2100421170,455635.82338651600,462008.6889175370,467311.9402474140,470277.62762273600,470443.8699616460,468810.47867765700,467651.259844335,467166.34477855300,466799.5824893920,468663.84023581800,471245.7697009940,475422.8892905060,478267.9443396830,481873.4189694960
56,11,Virginia,state,,240684.88858031400,241768.51618833400,242291.6184781670,242453.10673473200,242603.25593499800,243014.39829292700,243445.3464204700,243950.42139495600,244610.2957868770,245529.35849201700,246637.35632887800,247786.1220175450,248888.0245777230,249927.14135723600,250853.50952822600,251819.81997622200,252634.82142167300,253399.20893316100,253976.1531795620,254536.72227521100,255189.51914164700,256082.03543219300,257052.06233835400,258063.81756647200,258996.0174438510,259966.26393521300,261144.66893129900,262139.84188257800,263030.48207346400,263481.91496352300,264251.09448384900,265056.1789653040,266017.12340388300,266608.90403635800,267162.2464127020,267652.52713463500,268361.66667177800,269434.6077614850,270882.3021263800,272362.4609776580,273428.6128000900,274211.8904637220,274842.94748749400,275611.5984938600,276408.2900607910,277350.3502519040,278567.9886265370,280044.10814325500,281729.05587371700,283427.38404249700,285038.26702682600,286377.93777014400,287125.69971796100,287661.0197548340,288591.99164240300,290642.3360180100,293952.2631468920,297975.8319052070,302268.8082445000,306343.0066764360,310186.7138615820,314142.6805675330,318189.92049800900,322459.2327597540,326921.979876208,331309.1542009990,334594.5096322340,336288.34142687800,336626.32317841700,337055.9625540690,338397.42301910100,340802.4286094040,344975.602455741,349957.605539733,355697.9495585750,361113.59629821900,365968.2718309770,369977.80940128300,371959.75797004900,372149.689116536,370953.7334816740,370086.7296204590,369773.61516936800,369552.10466505300,369752.7579981490,370234.80610266400,372084.1258579000,374114.10102291900,376985.05671502600
59,12,Washington,state,,306104.79987241100,309548.6742887420,312344.3175606490,314790.7025746830,317173.7106784030,319598.3496308020,321684.7129808640,323566.50579552300,325500.3710066660,327823.6173473110,330619.9815517990,333940.770651083,337493.28058583000,341245.45366869800,344970.7699136300,348643.59515560800,351800.7994067950,354739.98574175500,357383.28988177000,360019.04897682800,362537.4396658630,364939.3097981120,367456.23693836600,370305.26158581900,373638.17108317100,377282.33871260200,381285.8583321110,385046.6629306140,388702.35372088600,391565.4946725820,394727.1639835480,397306.4396385560,399243.0127175320,400186.07491855900,400850.96916635700,401720.3874949180,402681.86789922700,404132.92865810800,406329.09303729000,408708.7699128840,410810.5493189020,412484.5953217040,414012.5357512070,415642.07667422600,417182.19028467100,419318.409730117,422085.6438257500,425531.2011679320,429300.8547828700,433457.75934343000,438136.50209327800,442817.81650396000,445875.74938215100,447633.92331451100,449243.2337056780,453029.9009991210,459418.13213086600,467291.3782416120,475967.36391362200,484326.5158166630,492565.91168264700,500903.98368417500,509742.89619884300,519553.82765517700,530016.8087668670,540086.8160911700,548386.913946818,553411.4490482790,556319.9058624180,558358.6236733310,561539.5383974800,566085.565193423,574645.7669443790,586883.2697140790,602271.4679430700,616795.3478202840,627641.3485505030,632964.3237033280,631302.479588498,624677.9055301440,615902.7974006710,609465.5503951110,605123.8330119040,601166.0179929800,597320.5402298820,594094.6532798870,592951.3965833860,592777.9171453890,594947.9453011460
8,13,Arizona,state,,214143.83555610200,216091.615091918,217604.57459120500,218525.4787246340,219332.12036156500,220248.36880867400,221200.11215671400,222083.8558433830,223252.96096463500,224411.8859039260,225623.43837450900,226753.17596966900,228119.92859783500,229711.93759310800,231444.9753267720,233038.7601427080,234422.8517906530,235816.12887782400,237158.61022153200,238578.0698264960,239990.59763631400,241426.59177902500,242701.92118154300,243974.81637024400,245442.79706341600,247111.4655892520,248831.54647495100,250340.21533385500,251997.16592596100,253706.4547464100,255787.3709309440,257727.54448024600,259558.09372970900,261058.66063738200,262421.9143218650,263620.0172146800,264916.20915557500,266490.3327331440,268025.19156327800,269334.7970638990,270309.05270049,271306.92003907900,272323.11471721400,273560.4010770550,275034.976095034,276781.1842033370,278821.4455229030,280946.69984139900,283486.9457109180,286272.9216862210,289441.9329842710,292347.72198522200,294384.73001407300,295850.1144255350,297488.34362596200,300264.03744425300,304390.25613767700,309203.92666941100,314516.8599625150,319857.8445348310,325271.0043333010,330991.00680244900,337630.47321879700,345307.1228883450,354010.46297468600,363281.93049622600,372350.6319436900,380502.9298855050,387504.31463620700,393897.29257109100,400085.6691233440,405907.02416567500,411970.0419742200,418853.2257161750,427290.6974784330,436739.259238261,446083.92327101900,453926.34238197600,457920.8435772430,457298.02891305000,452564.69830579200,446663.2131662900,440519.2646800340,434239.10169579300,429010.8018732360,425459.2467927440,424194.10383410300,423556.4409622010,423694.3586447730
26,14,Massachusetts,state,,366067.56416041400,368366.67836326800,370066.429015464,371865.8355905900,373861.2402890310,375957.8409689580,377531.97323327400,378640.87831874100,380111.55222978100,382194.5222542520,384974.38515168600,387788.30233243000,390355.7916456300,392588.03874450500,394977.34652214600,397714.6522957460,400524.70945088500,403049.9057814900,405193.97599904700,406937.19339719600,408973.3674250040,410922.801277616,413076.668454405,414969.8841777770,417068.24183897300,419324.4288552340,422023.3831824240,424727.9481712940,427589.21569259000,430078.1274170780,432576.66264523100,434669.58014214600,436489.56306918000,437356.3733965280,437653.07664514200,437322.27023346700,437262.8192083720,437960.7489029890,439397.0448771700,441495.921765378,443037.5816223690,444384.911670602,444979.6379967440,445336.37395066700,445403.31263172100,446213.33116431300,447883.4428950550,449795.4737629000,452187.6735121520,454860.1767707630,458217.25993596200,461220.39932443200,463128.56019682400,464113.5921404790,465249.87855753900,468296.4851967420,473840.2036492950,481116.5381855280,489497.9203096880,497935.8843405220,505726.2474943440,513136.88620160700,520354.24913225700,528028.2587176030,535586.929787152,542306.6783419540,546068.9101125070,546425.6036390610,544596.5932535470,543369.7251656970,543913.3405822180,545891.301583407,551593.9586292330,560897.718814514,573146.182713234,584249.795863933,593489.309899927,600453.1926747880,603805.5219408030,603102.8331498710,599334.2088465720,596297.6446301870,594621.4229803610,593568.0605869840,592756.5323319710,592328.4799212320,593756.9515662230,596135.4828279930,599968.8417236140
53,15,Tennessee,state,,143847.00837609600,144862.24191826500,145579.56396879500,146215.51996612000,146811.009968515,147529.73929337500,148248.10906039700,149150.01536693700,150281.31525358700,151650.85171511200,153176.5715653940,154686.47263252400,155901.66011963700,156703.72319199500,157356.3134806490,158212.18890198100,159178.06466930500,160094.88178990400,160971.87826101600,161959.261099686,163166.19780287900,164470.98802994400,165827.98154673500,167051.29546699100,168198.57425180600,169192.78779511700,170377.27976117000,171413.33856175600,172461.52205308700,173291.94931496900,174377.11713521600,175497.76453725200,176563.64486295700,177288.95576149600,177950.24195272000,178848.89479878700,180296.46041871200,182208.88682981000,184251.7643657970,185941.75787558200,187275.21193789400,188531.65923756800,189757.87194342900,191032.29761227300,192165.63421906900,193470.27033350600,195005.43813927600,196650.0639249920,198481.42867028200,200165.4298301930,201827.45355052500,203272.58490147700,204356.6042629330,205211.2604476680,206078.48974051800,207582.02332018100,210078.86166658600,213091.6002784930,216356.90430406000,219304.1718261520,222268.15901510900,225442.61157429300,228783.0804451850,232390.67042108200,236491.82011483500,241562.476112996,246681.00271419400,250683.62397614600,253428.53095651700,256095.78809605800,259799.11540408000,264149.55019353200,269682.7129257580,276058.83375651700,282578.7450716500,288723.293763656,293659.1454768240,298080.97184167300,300651.7993240810,301574.9474427610,300977.3574792630,299929.8536789620,298794.84162138100,297355.83053625100,297783.17935536100,298876.1254772250,301100.67520289900,301968.5185213430,303297.06625165700
22,16,Indiana,state,,124208.00369017900,124883.23693409400,125318.97684039000,125824.762248369,126379.19777368900,127087.13593713700,127647.07580025200,128169.29813828600,128777.28321783800,129522.46366356900,130289.62255370400,131041.4099145440,131631.42315875300,132046.9628428960,132447.95191356800,133093.93349995600,133913.60543497200,134724.03863888800,135501.36889245100,136277.12877880700,137065.95886177000,137836.7756333440,138765.48213801800,139639.15233030500,140452.52321584100,141158.81778184700,142145.44320216100,143184.98194212800,144261.47450862500,145126.43783845000,145973.68169917800,146776.9700059370,147646.90989484100,148403.1775405010,149251.02637914500,150002.90281678900,150910.87212798100,151819.93547679600,152919.0056124870,153861.49401089000,154572.5766227290,155152.62792152300,155777.0731778860,156518.00247177400,157192.15230315300,157951.37712687000,158887.90724268300,159975.42975059300,161205.58634602800,162489.92358045100,163923.0287887310,165291.42915751900,166308.9462719440,167068.78251219200,167944.33627400700,169252.24655406300,171225.7097345150,173617.77070883900,176504.82086229800,179291.97470295500,181859.22362055000,184434.74174245000,187359.99949226600,190505.76119452300,193674.43044962400,196751.14575889500,199325.27845574900,200966.48618308700,201682.10702279400,202499.01328621200,203914.50349461300,205741.30280631400,208638.07550933100,212458.64166526200,216894.54981918900,220968.9398087820,224079.6265317340,226700.6275291790,227952.05511332700,228172.30166874800,227479.24113793200,226980.92827780300,226856.28965228800,226760.85042910700,226878.55985648500,227446.12875379900,228985.83744884700,230849.56399723200,232982.28929263300
27,17,Maryland,state,,277374.4988812970,278333.2598330190,278586.61790174100,278635.95522067200,278925.2756926310,279702.9236524430,280431.6709326820,280746.7072010690,281114.5508651380,281809.7199746830,283115.74831911600,284644.08381794000,286137.4941973030,287547.9903160300,288705.85730815500,289942.3688832720,290890.215664842,291478.9218230290,291722.3042766140,292085.00898115000,293013.29519377800,294167.49859222100,295372.15118449600,296551.06425438000,297648.19892930100,298555.38893112300,299598.9845603940,300472.8289404040,301487.2718851980,302086.16346432200,303003.5272100520,303822.33263675000,304753.7940285070,305387.71147638500,305970.994249651,306520.6070242600,307231.39803898700,308427.9972118710,310107.5568015820,311907.84157238300,313152.75827337200,313975.7069638720,314563.3951216360,315206.57525938800,315709.6687045520,316274.90524011500,317187.6119380500,318423.64275405200,319982.41990166000,321767.096645036,323656.35990450500,325361.7798299620,326187.4633034900,326454.2770440980,327029.3925934040,328753.1683412650,332004.83790643100,336079.32016853700,340658.6477569200,345056.72108256900,349146.94690201100,353639.3727035960,358550.5344708640,363832.4161023200,368887.58324507500,373302.8080941010,376324.86620075000,377705.2154241380,377768.8213826440,378143.95186816000,379270.73711662400,381318.1001818450,384387.8957386420,388239.3492453130,393033.5382596530,397778.1480444940,402157.3615411530,405219.9125016270,405863.4893892190,404293.5606758620,401602.2103218510,399907.23872645400,399023.9249113440,398462.18092318500,399309.92325672800,401134.2689282000,404587.8858740440,407535.1013384470,410731.05147937700
32,18,Missouri,state,,131156.60904450800,132012.32128533800,132487.22219502500,132804.3487294210,133232.16208924800,133877.01954787500,134403.4269933240,134802.6725315090,135236.7035011450,135884.59224497400,136745.7396666750,137661.063745482,138519.83398079800,139363.7424019640,140152.89629697600,140948.9057675760,141557.57645468500,142083.0851467850,142521.8114184750,142950.0004211120,143482.63202865800,144108.0365708620,144813.4756607350,145479.36421763000,146204.13160933500,147048.97658609700,148201.2244429820,149291.6952681870,150222.70701570900,150707.7392861320,151115.83901074900,151591.6412999590,152325.1180577430,152994.8859151820,153754.2186600360,154360.95478199900,155200.5434949610,156172.63460063900,157363.85191328000,158413.32751022400,159156.43156543000,159780.782896793,160233.28996892600,160624.9095093820,160804.23121225100,161330.47371193000,162135.3161404320,163184.41430267300,164180.77911745200,165321.71925959700,166641.18597719000,167915.5717266760,168824.4343436180,169382.50086874900,170293.129841132,171856.82274540700,174458.23202647500,177420.09874702100,180579.42612421100,183246.79298291500,185566.4344912390,187958.62473594900,190758.5845082820,194011.73779887700,197401.28620484500,200692.6385745920,203133.14827025300,204499.9623288960,204942.3340069720,205586.4008296930,206897.2212724940,208818.90930836900,211825.40445279100,215690.43883762900,220239.70859570400,224491.39298004800,227912.87008609800,230840.79363353200,232474.13175672900,232877.42493435100,232083.80601154600,231398.60830834400,231022.2835916940,230857.78199372400,231111.49235673200,232191.4626322420,234371.1460039280,236928.10710095700,239561.00882617200
60,19,Wisconsin,state,,161774.6001103380,162705.42732255700,163337.0486895850,164022.37305476500,164739.5648903770,165517.44900563700,165892.6871410280,166340.45107457900,167008.95493899100,168056.16440848600,169209.33118838200,170368.2041820440,171402.84990794900,172204.34084504300,172975.3947537230,173820.860767058,174737.32791085100,175666.7324715620,176591.52093881300,177392.71319923600,178194.70191503300,179081.79320358100,180118.623962556,181073.3007478730,181855.98385437300,182709.1137239050,183918.5781271110,185233.12108439100,186513.00796401000,187487.3432357060,188823.21529085900,189958.89688854800,190974.47731616700,191300.8175502440,191806.01986848900,192530.73305179400,193771.47570751600,195384.7000062960,197148.07213544900,198588.86766784300,199629.8537695590,200462.87916744800,201325.8177334880,202180.79706654700,202916.58130690800,203752.22698281100,204770.92733348800,205913.2522103360,207155.6754358430,208355.31607026100,209717.66394919100,211097.45787867000,212208.38448230500,213010.21208585800,213840.02178865200,215483.0199479070,218351.90785173200,221853.7305426180,225256.34231306100,228116.05429052100,230506.42198100200,232832.2680128250,235047.13492538900,237777.2096853100,241232.50988486000,245179.34363407900,248478.47811828900,250038.7591985160,250156.74467648500,249829.0806411410,250250.00840408100,251371.61577611700,253651.23097471800,256619.97133081600,260187.17996878600,264094.7954029300,267678.1145979730,270618.81313386800,271767.42352077300,271496.5429201960,270632.5325648440,270119.72584251000,270170.37041637700,270312.43788153800,271858.6488936610,273587.7286525960,275862.76131216600,277030.83110048500,278933.1430714330
10,20,Colorado,state,,317860.31870915600,320737.0275606600,323536.3272022420,326500.6131372300,329428.9149088960,332181.7995768080,334479.0424699910,336330.72202171200,338044.5852313130,340060.6337050560,342706.5693831900,345843.4162628910,348917.5527126060,352216.75130696900,355576.81680702100,359059.92292148700,362011.1173186840,364248.8772922000,365708.9087182290,366870.05702105,368258.07063856300,370103.0911350680,372378.288265849,375121.7832748150,378164.43965784400,381298.881173131,384383.86433412900,387127.1150896940,389722.4263632640,391693.3980218960,393846.85501811700,395619.6178023170,397349.3730497170,398651.53717851600,399922.01014625000,401333.72650613100,402972.0221325600,405127.8445660970,407512.48388433800,409660.4212608310,410844.79765041600,411622.5991337000,412225.5470355020,413191.44980077100,414169.57110925500,415597.1503567720,417521.7030591610,419778.36369273700,422221.48708829400,425035.4957322230,428327.47993546000,431557.4608574100,433194.4588117360,433630.5536468630,434075.2373637170,436227.78142484000,440594.55263057500,446303.80866719400,452742.7586149260,458960.8987949260,464980.6788103400,471376.5049097320,478885.20146167400,487403.24228333500,496602.89548446100,505495.77203003600,512681.8396085840,517546.1711041710,520540.9707398780,523798.6757228110,528452.2037929490,534213.604620979,542168.7632273720,552292.8662327030,564302.1502268130,575571.0366442850,584290.3950958040,589450.4158493260,589576.8124417970,585469.22040925,579230.412600391,574238.0435502610,570343.5926692130,566543.9459370160,563225.6234882640,560885.6809827620,560284.3152752300,560470.2338913870,562023.628039694
31,21,Minnesota,state,,198638.96845317800,200171.1143840000,201431.51032346500,202638.811988158,203625.81037572900,204567.69184752300,205201.99855466,205872.37085837400,206729.16521373400,207797.23247016100,209092.88292301200,210528.25419682100,212095.14838982900,213776.46695833000,215457.9260196380,217299.44292596900,218979.94927602100,220406.1946493450,221344.18598392700,221974.77345998100,222513.32353983000,223216.96895406300,224293.85921189700,225741.59284359300,227254.92348846900,228843.14720080000,230638.86890476000,232439.73401335000,234033.42916004800,235002.9027436090,236098.0520586510,237057.9495396820,238020.20356126700,238548.00953584000,239107.10314387300,239885.54066123200,241124.7819962740,242843.00754355300,244779.75367211100,246443.8729151330,247517.42439509400,248315.35093403100,248895.08347459500,249432.6354226310,249728.83107549600,250293.43633102100,251309.956891995,252693.7626598110,254432.62247484700,256405.42412506100,258572.05652602400,260463.91423119100,261490.76126567100,261846.9171184430,261968.28030152000,262845.5623390980,264990.95629750500,268122.1004542860,271799.47182797200,275463.7835382290,278929.01063271200,282492.7866269070,286043.1129193990,289921.59945307300,294233.5585664090,298899.29633192900,302870.8994953930,304979.5472699370,305404.22115922800,305484.4162085910,306461.98586810900,308146.2094041840,311474.60864729500,315865.2343261270,321336.09188363700,326600.5857427940,330987.26448432000,334171.38187318400,334850.3526338330,333594.21466723700,331217.89516388000,329656.1022941300,328732.41825650200,327772.99609132100,327270.6530058450,327352.51040951100,328797.34453879500,330222.0747841060,331860.0058080160
51,22,South Carolina,state,,153562.04459096800,154462.02903105400,155044.70101906300,155532.8882866510,155995.235964711,156627.66287395600,157157.88038154800,157793.56320195800,158594.22126225200,159576.48564384700,160544.51155889500,161355.5639936380,161858.10936427100,162255.6543470050,162653.0792050860,163405.22721186900,164126.09424816400,164872.3610598500,165520.94454154700,166287.24527450300,167186.48631360800,168109.0964485820,169141.7413872010,170093.7661444620,171001.09537659900,171859.86108912400,172930.48046037400,173812.0804177060,174621.0634318640,175190.4426230600,176104.23494296600,177138.53172015300,178225.3686984170,178920.99897804200,179535.36210099800,180098.75682020300,180898.10740406300,181732.84281328400,182709.82474535800,183594.6513413780,184423.75440518400,185230.92610467000,186024.41885216700,186835.34880561800,187432.49641005300,188153.56948516300,189110.82318052100,190302.59620752700,191668.2956975610,192918.88248837600,194265.12999238600,195479.39867195200,196478.79955362700,197322.55590822200,198391.4729891740,200019.07915742400,202422.99379043300,205201.2202461370,208191.2583096400,210994.03833379,213662.87792914900,216419.65382386400,219242.39077029200,222120.94702565500,225423.94776249300,229282.3647125130,233106.84410196400,236007.90718922600,238015.46111711900,240121.58787888600,242874.14343757000,245991.72312070000,250163.90105076000,255145.54234005300,260896.70409513400,266551.49573771000,271701.8938938440,276401.09978244200,279599.19219305000,281257.45694253400,281412.19210125400,281424.17535175100,281364.6915630120,281027.6660557380,281159.1727210940,281704.3810857290,283115.2116955980,284046.3664465570,285053.1918717660
4,23,Alabama,state,,122461.29047590900,123212.47750113000,123564.17255852400,123820.50759921300,123905.13816475200,124178.77525550200,124282.8276036050,124534.85165136500,124922.34184306800,125499.73971110100,126067.03451839000,126636.70007770800,127137.30328375400,127520.92980145400,127692.13037356100,127772.78472592400,127760.62625071100,127809.33609660900,128096.2585413600,128604.13001138800,129273.87760570300,129971.38352746600,130692.91832923500,131330.07835316100,131896.9376597710,132378.82088351300,133023.83851436000,133442.91771563800,133778.8811368820,133905.99055126700,134357.61848277900,134950.618506595,135667.28045049600,136100.8355561300,136658.27478791400,137298.3743975600,138287.64889490100,139441.06634370100,140646.08456522700,141494.02537276000,141961.01586153100,142402.60484302100,143046.09138724800,143860.35030138500,144525.42995002200,145367.4555220360,146473.59496721200,147850.3852988350,149156.1041730190,150254.997489609,151264.26385447600,152176.00908663300,152886.61784729900,153566.5475955800,154394.13639899200,155641.07258671900,157459.59185321500,159511.96398248700,161701.5520810960,163596.92700077000,165399.60987075300,167272.5799709470,169196.90619511400,171232.48686792700,173475.49406640800,176164.94598706600,178889.2606348440,181050.93622575800,182460.06532115200,183822.97188009400,185680.63348564100,187713.0700231920,190079.05471549700,192514.4285201990,195089.95542155100,197714.58347146100,199951.6859962580,202276.37282925800,203708.62985020100,204642.59098222900,204715.7086461270,204590.99789595800,204235.75048662400,203812.66961626300,205330.1010263230,207360.2294397970,209928.88723834000,210712.40454228500,211280.45460108000
25,24,Louisiana,state,,149055.23353710300,149736.7705160020,149889.32813415900,150120.7497929740,150302.7122768980,150631.6392512110,150545.52259027700,150565.61416554200,150515.67008281400,150809.06638617300,150819.60902182700,150847.5792738490,150563.17056595900,150378.65472844400,150110.62859617100,149910.7492248040,149548.11270331100,149298.0100749340,149381.99128662000,149883.4980832860,150680.98314161800,151420.39784456900,151916.30323666600,152133.0055136370,152561.46355249700,153037.63352470100,153818.20144261800,154117.41578695400,154171.41196544700,153649.08579471000,153493.55660888600,153515.84388341800,153844.3601028950,153703.9366860060,153833.47381665400,154128.47789172200,154883.84961005300,155868.34352589500,157046.92591745000,158136.47718551800,158939.9524138740,159417.04410672400,159903.27915553600,160283.28028692800,160528.29034238900,160772.75384183000,161352.58693322300,162354.4713082640,163589.39239895300,164753.96969404900,165698.31328400500,166654.4680812930,167198.48996080300,167484.66635425400,167729.50189445700,168686.1401940990,170556.71835857300,172402.4849377140,173740.87002389300,174333.99310643300,174793.25774244300,175544.75751695800,176429.01194713600,177281.16051832300,178172.8570383000,179388.86386689000,180314.52998532400,180528.46762098300,180183.03405909600,180369.0596109050,181318.51655441800,182617.48203227800,184219.78057521800,185863.60064696900,187806.44831080700,189567.30562338800,190965.57644775600,192260.0850724200,192922.25297082700,192849.5985894320,191706.61731007800,190456.2368986450,189292.63392279300,188040.01122519000,188370.9586026350,189084.66153271100,190268.9936159740,189744.74558597600,189222.03556149500
24,25,Kentucky,state,,116421.31606698200,116866.54889959600,117046.21230402500,117155.815660938,117378.02735768900,117911.1783192190,118314.65735857400,118729.47928652800,119176.83587145000,119836.9984365500,120528.48483362600,121144.1580595480,121699.99299055800,122201.68925605400,122696.17195983400,123270.13752377500,123831.09994234200,124383.99367972800,125033.06336367400,125698.70499980200,126553.96556673700,127197.04753690300,127635.97884829000,127808.99776358500,128180.33069951900,128988.99152629100,130200.13906410900,131238.4663188050,131992.35789438900,132374.54533463300,132954.00168398500,133588.05878331100,134347.91075792200,134757.4627059300,135308.86242018200,135875.58950388400,136382.7889153020,136713.01295128500,136980.26452554300,137361.70316695100,137643.39441843400,137911.25840540500,138177.59988395100,138526.07462644600,138777.39094859800,139315.21282727200,140123.62533826600,141134.744804782,142194.0744186420,143164.03703905000,144225.80085566700,145155.3838599430,146020.46089257200,146753.3174780190,147732.72563989300,149126.49435113000,151229.75020155300,153552.4728165380,155929.0902919480,157939.66610530900,159749.5713925810,161547.32050501700,163364.30983330400,165129.2967945410,166976.15560146800,169057.66311060500,170732.39668552000,171640.0839202280,171648.4319663250,171861.1384692570,172572.2503622000,173745.74104362700,175968.9769448170,178882.54186470900,182265.93106103100,185263.6435478270,187681.41311549000,190027.8148139000,191701.3371179450,192582.56265225300,192641.27309114300,192838.36631637300,193299.42153439300,193600.65817304600,194542.4924221670,195478.88723699700,196712.9130619120,197070.18471902600,197682.14788553300
46,26,Oregon,state,,283781.44536971000,286997.59828988300,289717.73547104400,292510.4417122890,295512.0997814620,298515.6166157720,301132.7676043760,303402.04807083200,305474.20235564100,307802.6059714080,310465.8351663270,313497.05861800900,316351.47514991300,319135.2975385940,321769.86388672400,324433.77799021400,326748.33354730000,328903.9204642660,330694.74871358400,332457.5763797580,334036.21731087400,335589.1771978240,337169.9445550480,339148.51443857200,341638.73714946600,344473.1907030270,347521.2866018680,350151.1700727340,352395.47674685700,353743.03355083400,355156.0660958650,356384.094923422,357526.6691365810,358161.5724736320,358697.44607394900,359690.2634566870,361173.05587322400,363054.26308134600,364917.3077577110,366409.09148891200,367247.93367871100,367952.3499719610,368503.0193281340,369250.9730040860,369902.3327433280,370968.31495078300,372696.8780062080,374964.240189153,377954.7574039500,381103.17457498300,384485.9792927830,387227.7612535230,388559.69115204100,388872.06834045000,389345.8950773640,391677.78041331400,396145.3874932130,402090.5577372650,409084.69829256700,416317.8594213440,423494.62227434700,430818.1754340990,438474.2664060070,446359.40154830200,454151.1783927610,461245.37972795000,467449.5240841520,471986.25816839900,475417.0911239460,478541.2020109220,482208.6627162430,486277.4534714630,491716.3856656670,498763.54041401000,507509.70289593800,516366.17960331100,523914.31946718000,528791.8694850560,528951.5577327370,525092.8172060030,519086.93401280600,514461.0655496680,510984.3698443960,507776.9965804530,504994.26733718300,503138.43266220300,503222.6973088480,504211.313152977,506336.4170312560
45,27,Oklahoma,state,,111778.831504413,112187.60923147200,112857.57555004900,113526.04775156100,114096.38790801600,114594.42060898000,114925.66213024700,115197.50415922300,115469.32753664600,115888.64655395400,116200.62677226700,116361.04039377200,116443.02561949800,116746.43153602600,117174.82350361600,117584.5093907800,117906.61923170200,118215.72572119900,118500.34029947800,118803.09163619800,119207.14828369300,119690.03900636600,120143.67662452700,120574.95037224800,121102.41677022000,121614.18110399100,122225.31410350000,122778.80610390000,123215.76097295400,123341.353484452,123534.07143772100,123786.10770146800,124280.1252196230,124680.19987815300,125370.91460288200,126118.11901441800,126592.72115065800,126906.42829732200,127131.11095937300,127507.34399149800,127847.13108634900,128354.26139571000,128932.9887006400,129477.75244906000,129788.2418195100,130315.47974847000,131195.9288802440,132435.18357059800,133882.63979344600,135306.36541034000,136565.75891534200,137538.76701231600,138165.12101940300,138842.19883332100,139903.90402256500,141546.79526380100,143721.7982541510,145975.63968572200,148455.01201318500,150834.84199046800,153093.9073654410,155144.77792229100,157118.00158354500,159027.27683213800,161023.5080776240,163204.3427144420,165042.18919359400,166487.40353442700,167412.0472864080,168827.00551257300,170611.476977748,172689.43757686500,175372.56146081100,178354.91291800700,181594.7543006710,184337.05242853900,186610.95991513100,188743.35947788100,190361.33598607500,191367.61125212800,191789.32189793000,192248.39902297000,192918.86345141400,193322.40941557100,193456.03234721400,194073.98045137700,195538.24131558000,197562.294152866,199380.58954234400
